College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532229310,Electrical Engineering,Stage-I,LOPEN,46953,61.06%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532229310,Electrical Engineering,Stage-I,MI,38811,68.12%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532229310,Electrical Engineering,Stage-II,LOPEN,46465,61.83%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532261210,Mechanical Engineering,Stage-I,GOPEN,48589,56.15%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532261210,Mechanical Engineering,Stage-I,MI,46202,62.18%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,GOPEN,4073,87.94%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,GSC,12139,81.94%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,GST,44887,63.77%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,LOPEN,3303,88.75%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,LOBC,4752,87.31%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,LSEBC,5897,86.29%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024510,Computer Engineering,Stage-I,EWS,22863,76.06%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,GOPEN,6033,86.17%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,GSC,16990,79.14%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,GNTA,25485,74.97%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,GOBC,6798,85.54%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,GSEBC,6911,85.44%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,LOPEN,5066,87.03%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,LST,42172,66.06%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533024610,Information Technology,Stage-I,EWS,14916,80.31%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,GOPEN,16291,79.53%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,GSC,42650,65.71%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,GNTC,46375,61.94%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,GOBC,18214,78.44%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,GSEBC,26936,74.00%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,LOPEN,12562,81.69%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,LST,25106,75.00%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,LOBC,13734,80.97%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533037210,Electronics and Telecommunication Engg,Stage-I,EWS,48030,58.56%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,GOPEN,41599,66.46%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,GSC,44349,64.31%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,GST,43297,65.23%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,GNTC,45386,63.23%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,GOBC,47335,60.31%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-I,LOPEN,19707,77.64%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533061210,Mechanical Engineering,Stage-II,LOPEN,47333,60.31%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,GOPEN,6388,85.89%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,GOBC,7801,84.78%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,LOPEN,6605,85.71%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,LSC,25669,74.97%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,LOBC,7615,84.91%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,LSEBC,14306,80.63%,Eng
5330,"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK (Un-Aided)",Un-Aided,533099510,Artificial Intelligence and Data Science,Stage-I,EWS,25390,75.00%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533119110,Civil Engineering,Stage-I,GOPEN,48768,54.79%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533119110,Civil Engineering,Stage-I,LOPEN,46000,62.44%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,GOPEN,6530,85.77%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,GSC,13210,81.29%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,GOBC,6626,85.71%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,GSEBC,9994,83.31%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,LOPEN,4323,87.71%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,LST,15579,79.94%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,LOBC,6595,85.71%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533124510,Computer Engineering,Stage-I,EWS,28595,73.26%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GOPEN,19178,77.94%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GSC,41622,66.44%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GST,44658,64.00%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GNTB,33375,70.94%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GNTC,33388,70.94%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GNTD,28189,73.44%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GOBC,23100,75.94%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,GSEBC,34905,70.17%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,LOPEN,23614,75.67%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,LSC,46893,61.19%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,LOBC,33321,70.97%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-I,EWS,46592,61.61%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-II,LNTA,32902,71.17%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533129310,Electrical Engineering,Stage-II,LSEBC,36469,69.41%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,GOPEN,14406,80.59%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,GSC,36906,69.18%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,GNTA,34925,70.17%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,GOBC,16576,79.37%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,GSEBC,26619,74.18%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,LOPEN,12408,81.77%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,LOBC,20455,77.26%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533137210,Electronics and Telecommunication Engg,Stage-I,EWS,43565,65.00%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,GOPEN,26697,74.15%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,GSC,44530,64.11%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,GNTB,42747,65.63%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,GOBC,34724,70.26%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,LOPEN,41807,66.31%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-I,EWS,45880,62.62%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-II,LSC,44914,63.74%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-II,LNTC,42857,65.54%,Eng
5331,"Sandip Foundations, Sandip Institute of Engineering & Management, Nashik (Un-Aided)",Un-Aided,533161210,Mechanical Engineering,Stage-II,LOBC,39827,67.56%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536525110,Computer Technology,Stage-I,GOPEN,21530,76.69%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536525110,Computer Technology,Stage-I,LOPEN,21226,76.86%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536529310,Electrical Engineering,Stage-I,GOPEN,39565,67.71%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536529310,Electrical Engineering,Stage-I,LOPEN,46760,61.39%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536529310,Electrical Engineering,Stage-II,LOPEN,41020,66.83%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536561210,Mechanical Engineering,Stage-I,GOPEN,40577,67.12%,Eng
5365,"Vardhaman Education & Welfare Society,Ahinsa Polytechnic, Post. Dondaicha, Dhule (Un-Aided Religious Minority - Jain)",Un-Aided Religious Minority - Jain,536561210,Mechanical Engineering,Stage-II,LOPEN,46900,61.18%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,GOPEN,5145,86.95%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,GOBC,22302,76.32%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,GSEBC,13981,80.84%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,LOPEN,3478,88.58%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,LSC,4138,87.89%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538019110,Civil Engineering,Stage-I,LST,27063,73.95%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GOPEN,18086,78.51%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GSC,29092,73.03%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GST,33049,71.10%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GNTA,29342,72.91%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GNTC,23637,75.66%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GNTD,21910,76.51%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GOBC,19651,77.66%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,GSEBC,29945,72.63%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,LOPEN,5675,86.50%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,LSC,28338,73.38%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,LNTA,8421,84.34%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,LNTB,15486,80.00%,Eng
5380,"Adsuls Technical Campus, Chas Dist. Ahmednagar (Un-Aided)",Un-Aided,538024510,Computer Engineering,Stage-I,LOBC,12861,81.50%,Eng
